Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-133038,Calibration,CC9-04202018-133038
9021,-22.3174,-12.7919,-22.3212,-12.7959,-4.20625,-22.3287,-0.00379529,0.00399185,13429.8,-22.3417,-12.8135,0
9034,-22.2963,-12.8182,-22.3212,-12.7959,1.62537,-2.02115,-0.024925,-0.0222831,13460.2,-22.3774,-12.8066,0
9041,-22.2928,-12.8368,-22.3212,-12.7959,0.502046,-2.65753,-0.0284394,-0.0408859,13482.5,-22.4005,-12.9928,0
9052,-22.1401,-12.8591,-22.3212,-12.7959,13.8838,-2.02922,-0.181161,-0.0632074,13499.8,-22.0149,-12.9641,0
9060,-21.8028,-12.9104,-22.3212,-12.7959,42.1572,-6.41181,-0.518418,-0.114502,13511.5,-21.5575,-12.9505,0
9072,-21.613,-12.9346,-22.3212,-12.7959,15.8197,-2.00934,-0.708254,-0.138614,13519.1,-21.5886,-12.914,0
9080,-21.6011,-12.9192,-22.3212,-12.7959,1.47893,1.92041,-0.720086,-0.123251,13524.3,-21.5288,-12.9857,0
9092,-21.577,-12.8774,-22.3212,-12.7959,2.01196,3.48406,-0.744229,-0.081442,13527.6,-21.592,-12.8148,0
9100,-21.5759,-12.8759,-22.3212,-12.7959,0.134211,0.1848,-0.745303,-0.0799636,13529,-21.6261,-12.8291,0
9112,-21.5762,-12.8834,-22.3212,-12.7959,-0.0197838,-0.625792,-0.745065,-0.0874731,13529,-21.5086,-12.736,0
9120,-21.5916,-12.8853,-22.3212,-12.7959,-1.93015,-0.234784,-0.729624,-0.0893514,13527.2,-21.4984,-13.0895,0
9132,-21.5988,-12.928,-22.3212,-12.7959,-0.596201,-3.55722,-0.72247,-0.132038,13524.3,-21.5868,-12.9258,0
9140,-21.5999,-12.9311,-22.3212,-12.7959,-0.139335,-0.388232,-0.721355,-0.135144,13521.8,-21.6176,-12.9381,0
9152,-21.6129,-12.9294,-22.3212,-12.7959,-1.08571,0.143207,-0.708327,-0.133425,13520.5,-21.5994,-12.9028,0
9160,-21.6223,-12.9245,-22.3212,-12.7959,-1.17575,0.609258,-0.698921,-0.128551,13519.7,-21.6428,-12.9245,0
9173,-21.6384,-12.8925,-22.3212,-12.7959,-1.2389,2.45816,-0.682815,-0.0965952,13518.1,-21.6444,-12.8439,2
9182,-21.6595,-12.869,-22.3212,-12.7959,-2.33947,2.61776,-0.66176,-0.0730354,13514.6,-21.6846,-12.8504,2
9193,-21.6884,-12.8644,-22.3212,-12.7959,-2.62671,0.41608,-0.632866,-0.0684585,13509.5,-21.7249,-12.8568,2
9201,-21.7351,-12.8589,-22.3212,-12.7959,-5.83619,0.692939,-0.586176,-0.062915,13503.6,-21.7651,-12.8632,2
9214,-21.7839,-12.8637,-22.3212,-12.7959,-3.757,-0.372117,-0.537335,-0.0677525,13497,-21.8054,-12.8696,2
9222,-21.8158,-12.8713,-22.3212,-12.7959,-3.99079,-0.949953,-0.505409,-0.0753521,13489.2,-21.8456,-12.876,2
9233,-21.8565,-12.8802,-22.3212,-12.7959,-3.70188,-0.808272,-0.464688,-0.0842431,13481.6,-21.8858,-12.8824,2
9245,-21.9049,-12.883,-22.3212,-12.7959,-4.02833,-0.23322,-0.416348,-0.0870418,13475.2,-21.9259,-12.8888,2
9253,-21.945,-12.8894,-22.3212,-12.7959,-5.01918,-0.800116,-0.376195,-0.0934427,13469.8,-21.9661,-12.8952,2
9265,-21.9766,-12.8994,-22.3212,-12.7959,-2.6334,-0.837882,-0.344594,-0.103497,13465.8,-22.0062,-12.9016,2
9273,-22.0072,-12.9045,-22.3212,-12.7959,-3.81798,-0.636093,-0.31405,-0.108586,13463.3,-22.0463,-12.908,2
9285,-22.0472,-12.9106,-22.3212,-12.7959,-3.33609,-0.504969,-0.274017,-0.114646,13461.2,-22.0864,-12.9144,2
9293,-22.0952,-12.9104,-22.3212,-12.7959,-5.99783,0.0256126,-0.226035,-0.114441,13458.2,-22.1264,-12.9208,2
9306,-22.1425,-12.9045,-22.3212,-12.7959,-3.63878,0.455508,-0.17873,-0.108519,13453.8,-22.1665,-12.9272,2
9314,-22.1914,-12.8982,-22.3212,-12.7959,-6.11218,0.783296,-0.129833,-0.102253,13447.9,-22.2778,-12.8268,0
9325,-22.1939,-12.9,-22.3212,-12.7959,-0.227032,-0.162553,-0.127336,-0.104041,13440.8,-22.3119,-12.8628,0
9333,-22.1916,-12.8875,-22.3212,-12.7959,0.283142,1.56218,-0.129601,-0.0915434,13433.6,-22.2516,-12.8713,0
9345,-22.1979,-12.8784,-22.3212,-12.7959,-0.524363,0.758814,-0.123308,-0.0824377,13427.3,-22.1109,-12.9191,2
9353,-22.1923,-12.8757,-22.3212,-12.7959,0.704027,0.339613,-0.128941,-0.0797208,13423.2,-22.1378,-12.8753,2
9365,-22.1889,-12.8605,-22.3212,-12.7959,0.28547,1.25915,-0.132366,-0.0646109,13420,-22.1647,-12.8315,2
9373,-22.1832,-12.8284,-22.3212,-12.7959,0.712002,4.02456,-0.138062,-0.0324144,13413.7,-22.1915,-12.7877,2
9385,-22.1983,-12.7767,-22.3212,-12.7959,-1.25706,4.30416,-0.122978,0.0192355,13403.4,-22.2184,-12.7438,2
9393,-22.2147,-12.7246,-22.3212,-12.7959,-2.05423,6.51564,-0.106544,0.0713606,13392.9,-22.2452,-12.7,2
9405,-22.2412,-12.6808,-22.3212,-12.7959,-2.20571,3.64751,-0.0800752,0.115131,13385.8,-22.272,-12.6562,2
9413,-22.2684,-12.6462,-22.3212,-12.7959,-3.41087,4.3272,-0.0527882,0.149748,13382.8,-22.2988,-12.6124,2
9425,-22.2617,-12.6072,-22.3212,-12.7959,0.563403,3.25126,-0.0595491,0.188763,13383.3,-22.3256,-12.5686,2
9436,-22.2481,-12.5688,-22.3212,-12.7959,1.23065,3.49278,-0.0730862,0.227184,13386.2,-22.3523,-12.5247,2
9445,-22.1161,-12.5499,-22.3212,-12.7959,14.6672,2.09236,-0.205091,0.246015,13390.5,-21.9179,-12.5468,0
9453,-22.0234,-12.5592,-22.3212,-12.7959,11.5969,-1.16282,-0.297866,0.236713,13395.8,-21.9516,-12.5041,0
9465,-22.0015,-12.5332,-22.3212,-12.7959,1.82096,2.16851,-0.319717,0.262735,13402.4,-21.9129,-12.5318,0
9473,-21.9501,-12.5368,-22.3212,-12.7959,6.43227,-0.448134,-0.371176,0.25915,13410.6,-22.2569,-12.5814,0
9485,-21.9466,-12.5372,-22.3212,-12.7959,0.291765,-0.0375868,-0.374677,0.258699,13419.4,-22.158,-12.4073,0
9497,-21.9164,-12.5429,-22.3212,-12.7959,2.51277,-0.472645,-0.40483,0.253027,13426.6,-21.8705,-12.5207,0
9505,-21.8863,-12.5469,-22.3212,-12.7959,3.75988,-0.496785,-0.434909,0.249053,13431.1,-21.9007,-12.5732,0
9517,-21.8735,-12.5485,-22.3212,-12.7959,1.0678,-0.138249,-0.447723,0.247394,13433.1,-21.8481,-12.5834,0
9525,-21.8669,-12.548,-22.3212,-12.7959,0.828207,0.0673444,-0.454348,0.247932,13433.7,-21.8161,-12.3196,0
9537,-21.8517,-12.5168,-22.3212,-12.7959,1.26768,2.60068,-0.469561,0.279141,13433.8,-21.8766,-12.5656,0
9545,-21.839,-12.4853,-22.3212,-12.7959,1.58959,3.94145,-0.482277,0.310672,13433.4,-21.7139,-12.46,0
9557,-21.8363,-12.4848,-22.3212,-12.7959,0.22432,0.0367935,-0.484969,0.311114,13431.3,-21.822,-12.5077,0
9565,-21.839,-12.4983,-22.3212,-12.7959,-0.339802,-1.68245,-0.482251,0.297654,13426.2,-21.9855,-12.4433,0
9577,-21.8384,-12.4993,-22.3212,-12.7959,0.0480631,-0.0838744,-0.482827,0.296648,13418.4,-21.7803,-12.5422,0
9585,-21.8216,-12.5089,-22.3212,-12.7959,2.10581,-1.19711,-0.499674,0.287071,13410.6,-21.7626,-12.5031,0
9597,-21.8005,-12.5123,-22.3212,-12.7959,1.75477,-0.288645,-0.520731,0.283607,13404.9,-22.2019,-12.5739,0
9605,-21.8008,-12.5218,-22.3212,-12.7959,-0.0373082,-1.18429,-0.520433,0.274133,13400.8,-21.8005,-12.5117,0
9617,-21.7833,-12.5252,-22.3212,-12.7959,1.45976,-0.280346,-0.53795,0.270769,13397.1,-21.7024,-12.471,0
9625,-21.7676,-12.5432,-22.3212,-12.7959,1.96268,-2.2599,-0.553651,0.252689,13393.9,-21.7365,-12.5886,0
9637,-21.7623,-12.5555,-22.3212,-12.7959,0.436551,-1.02352,-0.55889,0.240407,13391.9,-21.8614,-12.5483,0
9645,-21.7621,-12.556,-22.3212,-12.7959,0.0252183,-0.063246,-0.559092,0.239901,13391.1,-21.5634,-12.4797,0
9657,-21.763,-12.555,-22.3212,-12.7959,-0.0740098,0.0859131,-0.558203,0.240932,13390.9,-21.7544,-12.5554,0
9665,-21.7831,-12.5308,-22.3212,-12.7959,-2.50741,3.02252,-0.538144,0.265112,13390.6,-21.7909,-12.3483,0
9677,-21.7819,-12.5134,-22.3212,-12.7959,0.0955338,1.45572,-0.539291,0.282581,13389.4,-21.871,-12.4685,0
9685,-21.8133,-12.5086,-22.3212,-12.7959,-3.91454,0.5973,-0.507974,0.287359,13386.6,-21.8041,-12.5069,0
9700,-21.8204,-12.508,-22.3212,-12.7959,-0.473877,0.0362673,-0.500866,0.287903,13381.8,-21.7469,-12.5257,0
9707,-21.855,-12.5128,-22.3212,-12.7959,-4.95258,-0.674498,-0.466198,0.283182,13376.1,-21.8878,-12.5219,0
9719,-21.9903,-12.5118,-22.3212,-12.7959,-11.2686,0.0765727,-0.330975,0.284101,13371.6,-22.1144,-12.616,0
9727,-22.1491,-12.5112,-22.3212,-12.7959,-19.8612,0.0806276,-0.172086,0.284746,13369.5,-22.3393,-12.5283,0
9739,-22.2153,-12.5282,-22.3212,-12.7959,-5.51364,-1.41793,-0.105922,0.267731,13369.1,-22.7067,-12.428,0
9752,-22.2235,-12.5536,-22.3212,-12.7959,-0.632593,-1.95232,-0.0976987,0.24235,13369.8,-21.9311,-12.6708,0
9760,-22.2334,-12.5956,-22.3212,-12.7959,-1.23459,-5.25425,-0.087822,0.200316,13371.2,-22.2135,-12.4197,0
9771,-22.2535,-12.6245,-22.3212,-12.7959,-1.82443,-2.62269,-0.0677533,0.171467,13373.1,-22.2545,-12.7826,0
9779,-22.2619,-12.6396,-22.3212,-12.7959,-1.05747,-1.89704,-0.0592935,0.156291,13375.6,-22.3419,-12.666,0
9792,-22.2509,-12.6513,-22.3212,-12.7959,0.850471,-0.897903,-0.0703496,0.144618,13378.5,-22.2678,-12.6196,0
9800,-22.2504,-12.6519,-22.3212,-12.7959,0.0584419,-0.0672608,-0.0708172,0.14408,13382.4,-22.1455,-12.6484,0
9811,-22.2512,-12.653,-22.3212,-12.7959,-0.0702091,-0.106125,-0.0700449,0.142912,13388.9,-22.2673,-12.7926,0
9819,-22.25,-12.6536,-22.3212,-12.7959,0.144298,-0.06998,-0.0711993,0.142353,13398.1,-22.0897,-12.6864,0
9831,-22.2231,-12.6657,-22.3212,-12.7959,2.24546,-1.00693,-0.0981447,0.130269,13407.7,-22.2241,-12.5486,0
9839,-22.2252,-12.6782,-22.3212,-12.7959,-0.264687,-1.56357,-0.0960272,0.117761,13415.3,-22.3237,-12.6895,0
9851,-22.2454,-12.688,-22.3212,-12.7959,-1.68663,-0.815344,-0.0757877,0.107977,13420.9,-22.0936,-12.688,0
9859,-22.2565,-12.6868,-22.3212,-12.7959,-1.38353,0.142811,-0.0647194,0.109119,13427.7,-22.2665,-12.7172,0
9871,-22.2637,-12.6809,-22.3212,-12.7959,-0.59719,0.489278,-0.0575532,0.114991,13437.1,-22.2253,-12.627,0
9879,-22.2647,-12.6806,-22.3212,-12.7959,-0.128572,0.0439317,-0.0565246,0.115342,13447.4,-22.2997,-12.7758,0
9891,-22.2826,-12.6777,-22.3212,-12.7959,-1.49263,0.238387,-0.038613,0.118203,13457.6,-22.295,-12.5979,0
9899,-22.3131,-12.662,-22.3212,-12.7959,-3.81235,1.9621,-0.00811418,0.133899,13469.2,-22.3415,-12.7003,0
9911,-22.3523,-12.6547,-22.3212,-12.7959,-3.26163,0.614391,0.0310253,0.141272,13483.2,-22.3866,-12.5153,0
9919,-22.352,-12.6136,-22.3212,-12.7959,0.0360138,5.13027,0.0307372,0.182314,13496.2,-22.5377,-12.5362,0
9931,-22.3489,-12.5683,-22.3212,-12.7959,0.253204,3.77383,0.0276988,0.2276,13504.9,-22.3136,-12.6921,0
9939,-22.3724,-12.5462,-22.3212,-12.7959,-2.92833,2.76219,0.0511254,0.249698,13511.2,-22.3212,-12.5892,0
9951,-22.3874,-12.5497,-22.3212,-12.7959,-1.25293,-0.28886,0.0661605,0.246231,13518.5,-22.3219,-12.4889,0
9959,-22.3484,-12.5488,-22.3212,-12.7959,4.87042,0.108362,0.0271972,0.247098,13529.2,-22.41,-12.473,0
9971,-22.3387,-12.5498,-22.3212,-12.7959,0.806736,-0.0829736,0.0175164,0.246103,13544.8,-22.5227,-12.6023,0
9979,-22.3485,-12.5486,-22.3212,-12.7959,-1.22391,0.160719,0.0273076,0.247388,13565.4,-22.2708,-12.6241,0
9991,-22.373,-12.5453,-22.3212,-12.7959,-2.03653,0.267567,0.051746,0.250599,13587.4,-22.2309,-12.43,0
10003,-22.3691,-12.546,-22.3212,-12.7959,0.324943,-0.056381,0.0478467,0.249923,13606.9,-22.3565,-12.5567,0
10011,-22.3697,-12.5499,-22.3212,-12.7959,-0.0746545,-0.488411,0.0484439,0.246015,13623.3,-22.3788,-12.4707,0
10023,-22.3709,-12.5556,-22.3212,-12.7959,-0.100284,-0.476177,0.0496473,0.240301,13637.2,-22.372,-12.5059,0
10031,-22.3617,-12.5576,-22.3212,-12.7959,1.15299,-0.249817,0.0404234,0.238303,13650.3,-22.3883,-12.5547,0
10043,-22.135,-12.6005,-22.3212,-12.7959,18.8879,-3.57094,-0.186232,0.195451,13669,-21.9004,-12.6671,0
10051,-21.7709,-12.672,-22.3212,-12.7959,45.5177,-8.94173,-0.550373,0.123918,13700.6,-21.1626,-12.5872,0
10063,-21.5673,-12.7298,-22.3212,-12.7959,16.9662,-4.8128,-0.753967,0.0661641,13740.5,-21.3744,-12.7936,0
10071,-21.559,-12.7327,-22.3212,-12.7959,1.02897,-0.368775,-0.762199,0.0632139,13774.4,-21.4491,-12.7506,0
10083,-21.5589,-12.7456,-22.3212,-12.7959,0.0116842,-1.07173,-0.762339,0.0503531,13795.7,-21.5232,-12.7773,0
10091,-21.5289,-12.7568,-22.3212,-12.7959,3.75445,-1.40432,-0.792375,0.0391185,13809.3,-21.6366,-12.6993,0
10103,-21.5867,-12.7494,-22.3212,-12.7959,-4.81752,0.617547,-0.734564,0.0465291,13821.1,-21.6288,-12.7003,0
10111,-21.6047,-12.7398,-22.3212,-12.7959,-2.25606,1.1973,-0.716516,0.0561075,13832.1,-21.5667,-12.7665,0
10123,-21.6033,-12.7307,-22.3212,-12.7959,0.117582,0.760662,-0.717927,0.0652354,13841.6,-21.6286,-12.8193,0
10131,-21.6008,-12.7472,-22.3212,-12.7959,0.312191,-2.06502,-0.720424,0.0487153,13849.7,-21.5765,-12.6944,0
10143,-21.6025,-12.7554,-22.3212,-12.7959,-0.143643,-0.684817,-0.718701,0.0404975,13856.5,-21.6361,-12.6089,0
10151,-21.6084,-12.7496,-22.3212,-12.7959,-0.73445,0.728753,-0.712825,0.0463275,13862.4,-21.5154,-12.8458,0
10163,-21.6369,-12.7457,-22.3212,-12.7959,-2.37477,0.324878,-0.684328,0.050226,13866.9,-21.6658,-12.7284,0
10171,-21.7159,-12.736,-22.3212,-12.7959,-9.86985,1.20976,-0.605369,0.0599042,13870.7,-21.8451,-12.7325,0
10183,-21.8847,-12.7252,-22.3212,-12.7959,-14.0686,0.906541,-0.436546,0.0707826,13874.7,-22.3065,-12.5581,0
10191,-22.0808,-12.7005,-22.3212,-12.7959,-24.5136,3.08096,-0.240438,0.0954303,13878.6,-22.1767,-12.7097,0
10203,-22.1615,-12.6978,-22.3212,-12.7959,-6.72947,0.222993,-0.159684,0.0981062,13882.3,-22.1591,-12.7181,0
10211,-22.1699,-12.7013,-22.3212,-12.7959,-1.04841,-0.439592,-0.151297,0.0945895,13885.4,-22.052,-12.6296,0
10223,-22.1721,-12.7096,-22.3212,-12.7959,-0.181064,-0.687588,-0.149124,0.0863384,13888.5,-22.2151,-12.6875,0
10231,-22.1819,-12.7304,-22.3212,-12.7959,-1.22945,-2.60425,-0.139288,0.0655045,13894.2,-22.2897,-12.824,0
10243,-22.1902,-12.7659,-22.3212,-12.7959,-0.689149,-2.95842,-0.131019,0.0300035,13903,-22.1572,-12.7478,0
10255,-22.2098,-12.8031,-22.3212,-12.7959,-1.6358,-3.09699,-0.111389,-0.00716042,13912.1,-22.2679,-12.8544,0
10265,-22.1961,-12.8195,-22.3212,-12.7959,1.37074,-1.64341,-0.125096,-0.0235945,13919.9,-22.1262,-12.5869,0
10277,-22.1727,-12.8061,-22.3212,-12.7959,1.95063,1.12184,-0.148504,-0.0101325,13929.3,-22.2194,-12.8289,0
10284,-22.1915,-12.8011,-22.3212,-12.7959,-2.68307,0.710955,-0.129723,-0.00515582,13941.4,-22.1571,-12.8223,0
10296,-22.1857,-12.7608,-22.3212,-12.7959,0.48764,3.35386,-0.135574,0.0350905,13952.6,-22.0714,-12.7084,0
10304,-22.2201,-12.7386,-22.3212,-12.7959,-4.30282,2.78339,-0.101152,0.0573576,13960.1,-22.3015,-12.7194,0
10316,-22.2215,-12.7377,-22.3212,-12.7959,-0.117841,0.073995,-0.0997375,0.0582456,13965.2,-22.2559,-12.718,0
10324,-22.2215,-12.738,-22.3212,-12.7959,-0.00637479,-0.033217,-0.0996865,0.0579798,13970.4,-22.2488,-12.7649,0
10336,-22.2204,-12.7455,-22.3212,-12.7959,0.0979994,-0.63254,-0.100863,0.0503893,13976.2,-22.0781,-12.8519,0
10344,-22.1641,-12.7832,-22.3212,-12.7959,7.03226,-4.70525,-0.157121,0.0127474,13981.4,-22.1803,-12.8487,0
10356,-22.1488,-12.8307,-22.3212,-12.7959,1.27219,-3.96207,-0.172387,-0.0347975,13984.6,-21.9901,-12.7699,0
10364,-22.1533,-12.8567,-22.3212,-12.7959,-0.561302,-3.24914,-0.167897,-0.0607906,13985.8,-21.9507,-12.8976,0
10376,-22.1677,-12.8744,-22.3212,-12.7959,-1.19474,-1.47282,-0.15356,-0.0784645,13985.2,-22.3852,-13.0543,0
10384,-22.413,-12.855,-22.3212,-12.7959,-30.6684,2.42291,0.0917872,-0.0590812,13983.8,-22.6479,-12.8265,0
10396,-22.6085,-12.8298,-22.3212,-12.7959,-16.2886,2.10526,0.287251,-0.0338181,13982,-22.7698,-12.7998,0
10404,-22.6166,-12.8286,-22.3212,-12.7959,-1.01319,0.142998,0.295356,-0.0326741,13979,-22.6569,-12.825,0
10416,-22.6136,-12.8274,-22.3212,-12.7959,0.250975,0.101852,0.292344,-0.0314519,13973.1,-22.5843,-12.8278,0
10427,-22.5506,-12.8333,-22.3212,-12.7959,5.7211,-0.536675,0.229412,-0.0373553,13964.6,-22.531,-12.8735,0
10437,-22.5038,-12.7835,-22.3212,-12.7959,4.68083,4.97743,0.182604,0.012419,13955.7,-22.596,-12.7008,0
10444,-22.49,-12.7251,-22.3212,-12.7959,1.97348,8.34808,0.16879,0.0708556,13947.8,-22.5248,-12.7228,0
10456,-22.4886,-12.7182,-22.3212,-12.7959,0.120519,0.570846,0.167343,0.0777057,13940.1,-22.5719,-12.7105,0
10464,-22.4881,-12.7158,-22.3212,-12.7959,0.0649453,0.307659,0.166824,0.080167,13930.7,-22.5137,-12.7111,0
10476,-22.4836,-12.6945,-22.3212,-12.7959,0.374921,1.7763,0.162325,0.101483,13919.3,-22.4931,-12.5988,0
10484,-22.2657,-12.6291,-22.3212,-12.7959,27.2293,8.17514,-0.0555098,0.166884,13907.8,-22.4698,-12.6752,0
10496,-17.0899,-12.3374,0,-12.7959,431.318,24.303,-17.0899,0.45852,13897,-0.0921428,-12.8984,0
10506,-8.95663,-12.2722,0,-12.7959,813.328,6.52434,-8.95663,0.523764,13883.7,-0.20224,-12.9682,0
10518,-3.22909,-12.7295,0,-12.7959,477.295,-38.1125,-3.22909,0.0664136,13866.1,-0.234478,-12.9808,0
10529,-0.306139,-12.961,0,-12.7959,265.723,-21.0446,-0.306139,-0.165077,13847.8,-0.209212,-12.9529,0
10536,-0.161075,-12.9887,0,-12.7959,20.7233,-3.95579,-0.161075,-0.192767,13830.6,-0.143598,-13.0004,0
10548,-0.133133,-13.0019,0,-12.7959,2.32854,-1.09703,-0.133133,-0.205932,13809.5,-0.107339,-13.0093,0
10558,-0.10313,-13.006,0,-12.7959,3.00034,-0.415903,-0.10313,-0.210091,13782.8,-0.00152382,-13.0383,0
10570,-0.0740294,-13.0083,0,-12.7959,2.42501,-0.190461,-0.0740294,-0.212376,13756.7,-0.0447964,-13.0101,0
10577,-0.0400491,-13.0106,0,-12.7959,4.85433,-0.320046,-0.0400491,-0.214617,13736.1,-0.0825508,-13.078,0
10590,-0.0035879,-13.0043,0,-12.7959,2.8047,0.478029,-0.0035879,-0.208402,13718.8,0.0482249,-12.971,0
10597,0.0533823,-12.9871,0,-12.7959,8.13859,2.46192,0.0533823,-0.191169,13700.9,0.12882,-13.0362,0
10609,0.128628,-12.9919,0,-12.7959,6.2705,-0.399648,0.128628,-0.195965,13682.4,0.228402,-12.9274,0
10618,0.185534,-12.9971,0,-12.7959,6.32289,-0.572937,0.185534,-0.201121,13665.6,0.205822,-12.9661,0
10630,0.204305,-13.0188,0,-12.7959,1.5642,-1.80999,0.204305,-0.222841,13652,0.334669,-13.1276,0
10638,0.203068,-13.0537,0,-12.7959,-0.154543,-4.37069,0.203068,-0.257807,13641.5,0.194281,-13.0812,0
10650,0.196638,-13.1072,0,-12.7959,-0.53588,-4.45807,0.196638,-0.311303,13632.7,0.268986,-13.1509,0
10659,0.215823,-13.1416,0,-12.7959,2.13173,-3.81271,0.215823,-0.345618,13624.8,0.245583,-13.1387,0
10671,0.237152,-13.1717,0,-12.7959,1.77739,-2.51151,0.237152,-0.375756,13617.9,0.146176,-13.237,0
10679,0.239078,-13.1841,0,-12.7959,0.240716,-1.54455,0.239078,-0.388112,13611.7,0.21552,-13.3113,0
10690,0.235783,-13.1843,0,-12.7959,-0.29956,-0.021323,0.235783,-0.388347,13606.6,0.245999,-13.1797,0
10699,0.221243,-13.1814,0,-12.7959,-1.61547,0.318232,0.221243,-0.385483,13602.6,0.169662,-13.1674,0
10711,0.232038,-13.1409,0,-12.7959,0.899586,3.37355,0.232038,-0.345,13598.9,0.279798,-13.0911,0
10718,0.230889,-13.1103,0,-12.7959,-0.164127,4.37683,0.230889,-0.314362,13595.3,0.140187,-13.0457,0
10730,0.229814,-13.1085,0,-12.7959,-0.0896276,0.149278,0.229814,-0.312571,13591.9,0.228275,-13.1085,0
10738,0.223663,-13.0972,0,-12.7959,-0.768841,1.41073,0.223663,-0.301285,13588.1,0.224204,-13.1623,0
10750,0.186679,-13.0779,0,-12.7959,-3.08202,1.60848,0.186679,-0.281983,13584.2,0.300604,-13.1155,0
10758,0.180192,-13.0747,0,-12.7959,-0.810852,0.397889,0.180192,-0.2788,13580.8,-0.00798641,-12.7882,0
10770,0.0868246,-13.0514,0,-12.7959,-7.78063,1.94365,0.0868246,-0.255476,13577.4,0.0584493,-12.88,0
10782,0.0191641,-13.009,0,-12.7959,-5.63837,3.53222,0.0191641,-0.21309,13571.4,0.341645,-13.2291,0
10790,-0.0672126,-12.9539,0,-12.7959,-10.7971,6.8935,-0.0672126,-0.157942,13560.5,-0.452979,-13.1539,0
10803,-0.0705331,-12.949,0,-12.7959,-0.255429,0.374304,-0.0705331,-0.153076,13545.4,-0.388357,-12.9001,0
10810,-0.0619087,-12.8913,0,-12.7959,1.23207,8.23932,-0.0619087,-0.0954005,13530.3,0.11709,-12.7952,0
10822,-0.0474427,-12.8808,0,-12.7959,1.2055,0.874719,-0.0474427,-0.0849039,13516.6,0.258756,-12.7998,0
10831,0.0266338,-12.8861,0,-12.7959,8.23072,-0.583238,0.0266338,-0.090153,13498.6,0.0287328,-12.9584,0
10842,0.0297195,-12.8874,0,-12.7959,0.280523,-0.11744,0.0297195,-0.0914449,13472.4,0.169945,-12.923,0
10850,0.0256451,-12.9119,0,-12.7959,-0.509304,-3.06336,0.0256451,-0.115952,13443.3,-0.0244519,-13.0769,0
10862,0.00938077,-12.9299,0,-12.7959,-1.35536,-1.49922,0.00938077,-0.133942,13418.3,-0.203128,-12.933,0
10870,0.00591076,-12.948,0,-12.7959,-0.43375,-2.26094,0.00591076,-0.15203,13396.3,0.00564805,-12.9108,0
10882,-0.0021065,-12.9491,0,-12.7959,-0.668105,-0.095832,-0.0021065,-0.15318,13372.5,-0.0831288,-12.941,0
10890,-0.0262326,-12.9477,0,-12.7959,-3.01577,0.177159,-0.0262326,-0.151763,13346.4,0.0220175,-12.9829,0
10903,-0.0588562,-12.9543,0,-12.7959,-2.50951,-0.507262,-0.0588562,-0.158357,13319.7,-0.0487376,-12.9464,0
10911,-0.061736,-12.9651,0,-12.7959,-0.35998,-1.34585,-0.061736,-0.169124,13293.8,-0.203734,-12.9518,0
10923,-0.063327,-12.973,0,-12.7959,-0.132576,-0.659238,-0.063327,-0.177035,13269.3,-0.0935577,-12.9707,0
10931,-0.0784114,-13.0018,0,-12.7959,-1.88556,-3.60823,-0.0784114,-0.205901,13245.1,-0.0165335,-13.0399,0
10943,-0.094665,-13.0516,0,-12.7959,-1.35446,-4.14829,-0.094665,-0.25568,13219.9,-0.122459,-13.0697,0
10951,-0.0985954,-13.0731,0,-12.7959,-0.491303,-2.68041,-0.0985954,-0.277123,13192.8,-0.102881,-13.1645,0
10963,-0.110069,-13.073,0,-12.7959,-0.956102,0.0013446,-0.110069,-0.277107,13163.7,-0.0600717,-13.1028,0
10971,-0.119558,-13.072,0,-12.7959,-1.1862,0.127602,-0.119558,-0.276086,13134.7,-0.135013,-13.05,0
10983,-0.156444,-13.0619,0,-12.7959,-3.07383,0.844831,-0.156444,-0.265948,13105.1,-0.259648,-12.8551,0
10991,-0.22515,-13.0423,0,-12.7959,-8.58828,2.45384,-0.22515,-0.246318,13072.7,-0.260373,-13.077,0
11003,-0.258555,-13.0275,0,-12.7959,-2.78374,1.23181,-0.258555,-0.231536,13039.9,-0.263375,-13.0485,0
11011,-0.29205,-13.0158,0,-12.7959,-4.18689,1.46049,-0.29205,-0.219852,13012,-0.312137,-12.9536,0
11022,-0.37445,-13.009,0,-12.7959,-7.49086,0.62178,-0.37445,-0.213012,12989.8,-0.434704,-13.0067,2
11034,-0.427279,-13.0018,0,-12.7959,-4.4024,0.593827,-0.427279,-0.205886,12971.9,-0.432285,-13.0024,2
11042,-0.429422,-13.0013,0,-12.7959,-0.267918,0.059881,-0.429422,-0.205407,12957.8,-0.429866,-12.9982,2
11054,-0.428736,-12.9971,0,-12.7959,0.057131,0.354836,-0.428736,-0.201149,12947.5,-0.427447,-12.9939,2
11062,-0.426244,-12.9918,0,-12.7959,0.311508,0.659419,-0.426244,-0.195874,12939.2,-0.425029,-12.9896,2
11074,-0.423826,-12.9876,0,-12.7959,0.201556,0.354954,-0.423826,-0.191614,12930.8,-0.42261,-12.9854,2
11082,-0.421552,-12.9843,0,-12.7959,0.284152,0.406135,-0.421552,-0.188365,12921.7,-0.420191,-12.9811,2
11094,-0.41914,-12.9801,0,-12.7959,0.201007,0.351261,-0.41914,-0.18415,12911.3,-0.417773,-12.9769,2
11102,-0.416753,-12.9759,0,-12.7959,0.298443,0.521519,-0.416753,-0.179978,12898.5,-0.415355,-12.9726,2
