Resolution,1920,1080,Distance,57,Width,47.8,Subject,ACT-05208452X,Test,CC9-04202018-132722,Calibration,CC9-04202018-132722
Time(ms),GazeX(deg),GazeY(deg),StimulusX(deg),StimulusY(deg),GazeVelX(deg/s),GazeVelY(deg/s),ErrorX(deg),ErrorY(deg),PupilArea(px^2),GazeRawX(deg),GazeRawY(deg),Blinks
13013,22.2976,-12.9954,22.3212,-12.7959,-0.0157924,0.491788,-0.0236559,-0.199425,13995.9,22.2601,-13.0459,0
13021,22.2945,-12.9937,22.3212,-12.7959,-0.379092,0.209948,-0.0266887,-0.197745,14004.8,22.2979,-12.9006,0
13033,22.2429,-12.9603,22.3212,-12.7959,-4.3045,2.77998,-0.0783427,-0.164386,14012.1,22.1156,-12.9432,0
13041,22.1969,-12.919,22.3212,-12.7959,-5.75076,5.16826,-0.124349,-0.12304,14017.1,22.0455,-12.8724,0
13053,22.1826,-12.8936,22.3212,-12.7959,-1.1863,2.11393,-0.138584,-0.0976725,14020.7,22.1005,-12.9496,0
13061,22.1767,-12.7819,22.3212,-12.7959,-0.747689,13.9694,-0.144566,0.0140828,14023.6,22.2068,-12.6809,0
13073,22.1585,-12.7127,22.3212,-12.7959,-1.51641,5.76529,-0.162763,0.0832663,14026.1,22.2127,-12.6402,0
13081,22.1594,-12.6719,22.3212,-12.7959,0.116606,5.09607,-0.16183,0.124035,14029.1,22.153,-12.6465,0
13093,22.178,-12.6708,22.3212,-12.7959,1.5528,0.0958079,-0.143196,0.125185,14034.6,22.0556,-12.7389,0
13105,22.1586,-12.6551,22.3212,-12.7959,-1.61726,1.30854,-0.162603,0.140887,14043.6,22.1247,-12.569,0
13113,22.1312,-12.6481,22.3212,-12.7959,-3.4301,0.866435,-0.190044,0.147819,14053.7,22.2271,-12.7515,0
13125,22.1217,-12.6442,22.3212,-12.7959,-0.794074,0.325605,-0.199573,0.151726,14061.8,22.1201,-12.6281,0
13133,22.1202,-12.6284,22.3212,-12.7959,-0.186267,1.97853,-0.201063,0.167554,14066.4,22.0794,-12.6477,0
13145,22.1201,-12.6274,22.3212,-12.7959,-0.00349375,0.0847035,-0.201105,0.16857,14068.3,22.1087,-12.6155,0
13153,22.1202,-12.6199,22.3212,-12.7959,0.00661866,0.930329,-0.201052,0.176013,14068.7,22.1227,-12.516,0
13165,22.1179,-12.6195,22.3212,-12.7959,-0.192023,0.0391464,-0.203357,0.176483,14068.6,22.266,-12.5665,0
13173,22.1262,-12.6194,22.3212,-12.7959,1.03473,0.010062,-0.195079,0.176563,14066.6,22.2045,-12.6282,0
13185,22.1266,-12.6059,22.3212,-12.7959,0.0359685,1.12203,-0.194647,0.190028,14059.3,22.1049,-12.7593,0
13193,22.1204,-12.6055,22.3212,-12.7959,-0.771527,0.0566372,-0.200819,0.190481,14042.9,22.0291,-12.7116,0
13205,22.1064,-12.6155,22.3212,-12.7959,-1.16834,-0.836337,-0.214839,0.180445,14019.6,22.1583,-12.5775,0
13213,22.1021,-12.5919,22.3212,-12.7959,-0.536792,2.9513,-0.219134,0.204055,13997,22.1015,-12.5176,0
13225,22.0994,-12.5463,22.3212,-12.7959,-0.228814,3.79911,-0.221879,0.249644,13979.5,22.0947,-12.6111,0
13233,22.0891,-12.5141,22.3212,-12.7959,-1.28601,4.02175,-0.232167,0.281819,13963.3,22.0302,-12.3672,0
13245,22.0851,-12.4877,22.3212,-12.7959,-0.329131,2.20531,-0.236117,0.308282,13942.1,22.0241,-12.5012,0
13253,22.072,-12.4562,22.3212,-12.7959,-1.64198,3.93513,-0.249253,0.339763,13914.7,22.1693,-12.4303,0
13265,22.0713,-12.4542,22.3212,-12.7959,-0.0602729,0.1616,-0.249976,0.341702,13885.2,22.1312,-12.4491,0
13273,22.0678,-12.4403,22.3212,-12.7959,-0.43106,1.74501,-0.253425,0.355663,13858.6,22.0561,-12.4067,0
13285,22.0665,-12.4334,22.3212,-12.7959,-0.11013,0.576149,-0.254746,0.362576,13836.2,22.0819,-12.4653,0
13293,22.0345,-12.4229,22.3212,-12.7959,-4.00066,1.30545,-0.286751,0.37302,13814.2,22.0151,-12.4292,0
13305,21.9786,-12.4101,22.3212,-12.7959,-4.65315,1.07107,-0.342589,0.385873,13789.6,21.8606,-12.4049,0
13313,21.927,-12.4063,22.3212,-12.7959,-6.4571,0.473497,-0.394246,0.389661,13764.3,21.9111,-12.3753,0
13325,21.9004,-12.4001,22.3212,-12.7959,-2.21319,0.517412,-0.420804,0.39587,13741.8,21.9416,-12.3999,0
13333,21.8814,-12.3987,22.3212,-12.7959,-2.38379,0.172364,-0.439875,0.397249,13723,21.855,-12.3221,0
13345,21.9,-12.4022,22.3212,-12.7959,1.55049,-0.28923,-0.421269,0.393778,13706.2,21.8722,-12.2825,0
13357,21.9139,-12.4608,22.3212,-12.7959,1.15901,-4.88726,-0.407361,0.335131,13688.7,21.7972,-12.5109,0
13365,21.916,-12.5786,22.3212,-12.7959,0.270838,-14.7279,-0.405194,0.217308,13669.7,21.9432,-12.6495,0
13377,21.9353,-12.6445,22.3212,-12.7959,1.60399,-5.48946,-0.385946,0.151434,13651.4,22.0104,-12.6495,0
13385,21.9501,-12.652,22.3212,-12.7959,1.84651,-0.939297,-0.371174,0.14392,13636.1,22.0249,-12.6591,0
13397,21.9829,-12.6541,22.3212,-12.7959,2.73493,-0.177383,-0.338355,0.141791,13624.6,21.9253,-12.7517,0
13405,22.0173,-12.6544,22.3212,-12.7959,4.29741,-0.0336089,-0.303976,0.141522,13617.1,21.9518,-12.8034,0
13417,22.0406,-12.655,22.3212,-12.7959,1.94239,-0.0465782,-0.280667,0.140963,13612.4,22.1439,-12.4663,0
13425,22.0261,-12.6087,22.3212,-12.7959,-1.8136,5.78138,-0.295176,0.187214,13609,22.1907,-12.4727,0
13437,22.0255,-12.5998,22.3212,-12.7959,-0.0434746,0.740119,-0.295697,0.196096,13606,22.0596,-12.6551,0
13445,22.0236,-12.5941,22.3212,-12.7959,-0.246497,0.715112,-0.297669,0.201817,13602.9,21.9912,-12.5588,0
13457,21.9752,-12.5914,22.3212,-12.7959,-4.03216,0.225031,-0.346055,0.204517,13600.5,21.9558,-12.6343,0
13465,21.9609,-12.6014,22.3212,-12.7959,-1.78034,-1.25238,-0.360298,0.194498,13598.6,21.9128,-12.6201,0
13477,21.961,-12.5762,22.3212,-12.7959,0.00583918,2.10454,-0.360228,0.219752,13596,21.9341,-12.5508,0
13485,21.9618,-12.602,22.3212,-12.7959,0.0976074,-3.22979,-0.359447,0.193914,13596,21.9647,-12.5835,0
13497,21.996,-12.6054,22.3212,-12.7959,2.85121,-0.282561,-0.325233,0.190523,13596,22.026,-12.5684,0
13505,21.996,-12.6054,22.3212,-12.7959,0,0,-0.325233,0.190523,13596,22.0978,-12.6357,0
